customerid,accesskey,firstname,lastname,companyname,billingaddress1,billingaddress2,city,state,postalcode,country,phonenumber,faxnumber,emailaddress,paysstatetax,taxid,emailsubscriber,catalogsubscriber,lastmodified,percentdiscount,websiteaddress,discountlevel,customertype,lastmodby,customer_isanonymous,issuperadmin,news1,news2,news3,news4,news5,news6,news7,news8,news9,news10,news11,news12,news13,news14,news15,news16,news17,news18,news19,news20,allow_access_to_private_sections,customer_notes,salesrep_customerid,id_customers_groups,custom_field_custom1,custom_field_custom2,custom_field_custom3,custom_field_custom4,custom_field_custom5,removed_from_rewards,restrictedpaymentmethodids,restrictedshippingmethodids,createddate,restrictedfreeshipping
"3206","C","bebe","tillery-gimarelli","","3261 jayhawk ct.","","eugene","OR","97405","United States","541-543-7624","","nonnagimarelli@gmail.com","","","Y","","3/12/2014 4:58:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3207","C","kerman ","gonzalez","","1640 walden ln","","west palm beach","FL","33406","United States","5618182935","","kermany79@yahoo.com","","","","","3/12/2014 6:14:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3208","C","Dana ","Tatge","","4217 N Bloomington ","","Arlington Heights ","IL","60126","United States","847-890-9194","","d.tatge@yahoo.com","","64DC0AFF4864AA117503517ED2513241136EA6F662040673FA4316115863B49C","Y","","3/12/2014 7:22:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3209","C","frumencio ","villanos","","169-78 144 rd","","","NY","11434","United States","3474051108","","villanofree69@gmail.com","","D1F1B984DB191658C25928112313F56549F80D0BEE8D2CCE78F0CE2544FFB562","Y","","3/13/2014 9:42:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210","C","","","","","","","","","","","","victoriastl@gmail.com","","","Y","","3/13/2014 11:31:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3211","C","Judy","Bloom","Acupressure Massage Therapy","8541 Wayland Ct.","","Gilroy","CA","95020","United States","408-666-5775","","Ange1thumb@aol.com","","","Y","","3/13/2014 1:50:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3212","C","","","","","","","","","United States","","","gabbyvortiz@gmail.com","","0923124582F2B000D02CBF58C09E2BEFE33E16741976252D67961266A5D05DD5","Y","","3/14/2014 2:13:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3213","C","","","","","","","","","","","","indradas76@gmail.com","","","Y","","3/14/2014 12:54:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3214","C","","","","","","","","","","","","smedly74@verizon.net","","","Y","","3/14/2014 9:52:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3215","P","Volusion","Tester","","1234 Street","","Austin","TX","78757","United States","111-111-1111","","inola.volusion@gmail.com","","04A2D67954D0E642174F65B42D3CB69B092CF3D2B58B30A27188058420AC49FF","","","3/14/2014 10:02:00 AM","","www.affiliatetest.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3216","C","","","","","","","","","","","","test@volusion.com","","","","","3/14/2014 10:04:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3217","C","Volusion","Tester","","1234 Street","","Austin","TX","78757","United States","111-111-1111","","test@test.com","","","","","3/14/2014 10:06:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3218","C","melissa","oh","anti aging laser spa","4109 brushfield dr","","frederick","MD","21704","United States","703-568-6056","","ojungah1@gmail.com","","","","","3/14/2014 8:31:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3219","C","Young","Diep","Young's Spa","28999 Front St #205","","Temecula","CA","92590","United States","(951)239 5592","","youngsspa@gmail.com","","","Y","","3/15/2014 12:37:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220","C","Crystal","Harmon","Laguna skin care","10739 Deerfield rd","","Franktown","CO","80116","United States","720-355-0123","","Lagunasunandspa@gmail.com","","","","","3/15/2014 10:15:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3221","C","","","","","","","","","","","","Thebigreddog23@icloud.com","","","Y","","3/16/2014 7:54:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3222","C","Ashley","Cooper","","2808 Roselawn Avenue","","Baltimore","MD","21214","United States","4102693004","","akmbeau@gmail.com","","","","","3/17/2014 11:56:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3223","C","","","","","","","","","","","","lizzydudley@yahoo.com","","","Y","","3/17/2014 12:50:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3224","C","","","","","","","","","","","","nokubongaqikani@gmail.com","","","Y","","3/17/2014 5:24:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3225","C","crystal ","harmon","laguna skin care","10739 Deerfield Rd","","Franktown","CO","80116","United States","9492905990","","crystalharmon823@gmail.com","","","","","3/18/2014 7:51:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3226","C","","","","","","","","","","","","shelly.summe@sableux.com","","","Y","","3/18/2014 10:05:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3227","C","shelly summe","","","","","","","","","","","shellysumme@gmail.com","","","Y","","3/18/2014 10:06:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3228","C","Svetlana","Ponomareva","","PO Box 77618","","Seattle","WA","98177","United States","2062839295","","info@jillbucy.com","","","","","10/2/2018 5:26:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3229","C","Monica","Six","","338 W. Avenida Palizada","apt 1 ","San Clemente","CA","92672","United States","574-540-1134","","msix07@gmail.com","","","Y","","3/20/2014 6:38:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230","C","shannon","pollack","dasha wellness & spa","115 east 57th","suite520","new york","NY","10022","United States","2127555500","","sha@dashawellness.com","","","Y","","3/22/2014 2:05:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3231","C","Linda","Reyes","Nails Done Right","2850 Sage Brush Lane","","Geneva","FL","32732","United States","3216637710","","lindaloo122@gmail.com","","","Y","","3/24/2014 8:03:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3232","C","Sherri","Widtfeldt","Sherri's Skincare Studio","1372 North Main Street","Suite 203","Walnut Creek","CA","94596","United States","415-596-6524","","sherri.widtfeldt@gmail.com","","","N","N","3/24/2014 11:04:00 AM","","sherriwidtfeldt.com","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Day Spa","","","","","","","","N","","","",""
"3233","C","Kellie ","Worstell","West End Interiors","1310 Clinton St.","Studio 219","Nashville","TN","37203","United States","6153543589","","kellie@westendint.com","","","Y","","3/24/2014 2:12:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3234","C","katie","albritton","","3601 Villanova St","","Dallas","TX","75225","United States","2147072588","","ktalbritton@live.com","","","","","3/26/2014 9:54:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3235","C","Jessica","Hynes","Natures Haven Wellness Center and Spa","607 Great Road","","North Smithfield","MA","02896","United States","7745733733","","Jessica.hynes@charter.net","","","Y","","3/26/2014 12:22:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3236","C","Brittany","Cocozza","Trinity Construction & Design","5405 Colewood Place","","Sarasota","FL","34232","United States","941-266-2033","","brittany_cocozza@yahoo.com","","","Y","","3/26/2014 3:20:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3237","C","Jennifer","Tremain-Dudgeon","Salon Studio","7612 State Line","Suite 412","Overland Park","KS","66208","United States","913-469-6781","","jennifertremain@gmail.com","","","N","N","3/27/2014 11:42:00 AM","","www.salonstudioandspa.com","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","","","","","","","","N","","","",""
"3238","C","","","","","","","","","","","","ventas@fisioesteticaprado.com","","","Y","","3/27/2014 12:48:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3239","C","Kenya ","Hurd Hollis","Integumentum","3644 Binz Engleman Rd #4206","","San Antonio","TX","78219","United States","619-218-3223","","khurd.kh@gmail.com","","","Y","","3/27/2014 1:31:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3240","C","","","","","","","","","","","","rbetty1984@gmail.com","","","Y","","3/28/2014 3:20:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3241","C","Tara","Specht","","518 Sherwood lane","","Bismarck","ND","58504","United States","","","tboos@hotmail.com","","","Y","","3/30/2014 10:18:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3242","C","Marisa","Aguayo","","3805 Beta Street","","San Diego","CA","92113","United States","619-213-6058","","marisitaaguayo2012@gmail.com","","","N","N","3/31/2014 12:09:00 PM","","www.lindabeauty.com","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Day Spa","","","","","","","","N","","","",""
"3243","C","Lynn","Nakaso","Skin Solutions","3441 Mt Diablo Blvd.","","Lafayette","CA","94549","United States","510-813-8727","","sksolution@aol.com","","","N","N","4/1/2014 10:16:00 AM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Salon","","","","","","","","N","","","",""
"3244","C","Mariko","Robertson","","5107 Vick Street","","Portsmouth ","VA","23701","United States","757-295-7614","","Nailsbymariko@gmail.com","","","Y","","4/2/2014 3:39:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3245","C","Lisa","Waldrop","SkyeBlu Salon","2050 CR 30A W.","Suite M1-116","Santa Rosa Beach","FL","32459","United States","850-622-3220","","lisawaldrop@gmail.com","","","N","N","4/3/2014 9:34:00 AM","","www.skyeblusalon.com","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Salon","","","","","","","","N","","","",""
"3246","C","Lindsey","Nothnagel","The OC Laser","600 E. Baseline Road","Suite A6","Tempe","AZ","85283","United States","480-268-9285","","theoclaster@gmail.com","","","N","N","4/3/2014 5:48:00 PM","","www.vagaro.com/theoclaser","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Medical Spa","","","","","","","","N","","","",""
"3247","C","Celena","Luciano","","3007 Polk street ","","Killeen","","76543","United States","254 4491517","","Celena_burkett77@sbcglobal.net","","","Y","","4/6/2014 10:13:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3248","C","LOURDES","CRUZ","KANDOR DENTAL SPA","5515 VISTA VIEW WAY","","OVIEDO","FL","32765","United States","407-542-4934","","drcruz@kandordentalspa.com","","","Y","","4/7/2014 12:29:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3249","C","","","","","","","","","","","","andreambrown@me.com","","","Y","","4/8/2014 12:53:00 AM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3250","","Mario","Perry","Mario Perry Productions","5440 N. Tujunga Avenue","","N. Hollywood","CA","91601","United States","818-358-2629","818-358-2629","marioperryproductions@gmail.com","","","N","N","4/8/2014 12:16:00 PM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Resale Tax ID 840354808","","","","","","","","N","","","",""
"3251","C","Lynn","Bishop","Fringe","235 Market Street","","Zanesville","OH","43701","United States","7408193066","","Dezinr00@aol.com","","","Y","","1/28/2015 12:24:00 PM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3252","C","Kaite","Warner","Katie's Spa","29W522 Batavia Rd.","#4","Warrenville","Illinois","60555","United States","630-947-6930","","skngrl81@yahoo.com","","","N","N","4/9/2014 2:29:00 PM","","","","","1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Day Spa","","","","","","","","N","","","",""
